"Timestamp","Device ID","Device Name","accelerationX","accelerationY","accelerationZ","motorTemperature","environmentTemperature","batteryVoltage","velX","velY","velZ","odr","scale","temperatureThresholdCritical","velXThresholdCritical","velYThresholdCritical","velZThresholdCritical","temperatureThresholdWarning","velXThresholdWarning","velYThresholdWarning","velZThresholdWarning","fftX","fftY","fftZ","lastTimestamp","gatewayId","gatewayName","bulkGeneric","process","applicationVersion","timestampGateway"
"14/05/2022 10:47:23.540","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652536043540-daeb70a572be08e61516e5bc326b634b.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=tc4B95lBP%2F1WT0i%2Ba5IrzLCda2s%3D","1","",""
"14/05/2022 10:47:34.732","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652536054732-a026131603f2730a7ae9340480bc5a58.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=x7jy4dNmJhshDQ%2BUZSRXGVPRxVQ%3D","1","",""
"14/05/2022 10:47:44.898","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652536064898-4392256941cac7093010c1a643c59398.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=CBAGGgNA0hZDzsrY7QDNKlPP2U4%3D","1","",""
"14/05/2022 10:48:00.000","61f2731c55691798c2af8d68","TestQRGen","0.002934811869636178","0.0037979918997734785","0.004661171697080135","25.100000381469727","25","3.82745099067688","0.059510186314582825","0.0793469175696373","0.0793469175696373","","","40","2","2","2","36","1","1","1","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/fftX/1652536080000-dd5e2bdc374ce9b55352c92bc49a7b54.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=GZ6kTcpq85AdRecymXGvE1g26PM%3D","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/fftY/1652536080000-1f7900f7854714221ea4f13732d3877e.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=LQ1SQBE8mFGFL%2BOtsOtl7r7r7ns%3D","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/fftZ/1652536080000-91896a80c508347a53866466f65ef102.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=m0cARwd%2F6piuOaU3mhSurevWD2s%3D","Sat May 14 2022 13:48:00 GMT+0000 (Coordinated Universal Time)","6170521b4cd54f0007bc90d8","-","","","4.0.4",""
"14/05/2022 10:48:31.797","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652536111797-7de36f98f0aabc51d19986f198fd7d96.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=CRAzmNJWSXDhXGvwWaOduXGpITA%3D","1","",""
"14/05/2022 10:48:36.915","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652536116915-59b8a37958e67391dea511ee2be40c90.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=adgvOIrnPZv8rr4aL1BrqI3TiEo%3D","1","",""
"14/05/2022 10:54:19.554","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652536459554-c9b369ed7de84bb0d0d84aa25b6a81f0.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=tX6NlL0ky0zgJ8VTLeUFcaE7mjE%3D","1","",""
"14/05/2022 11:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0018989959498867393","0.002762175863608718","0.004143264144659042","25.399999618530273","25.200000762939453","3.7960784435272217","0.029755093157291412","0.03967345878481865","0.04959182068705559","","","40","2","2","2","36","1","1","1","","","","Sat May 14 2022 14:00:00 GMT+0000 (Coordinated Universal Time)","6170521b4cd54f0007bc90d8","-","","","4.0.4",""
"14/05/2022 11:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0018989959498867393","0.0024169038515537977","0.0037979918997734785","24.799999237060547","24.600000381469727","3.7960784435272217","0.029755093157291412","0.03967345878481865","0.03967345878481865","","","40","2","2","2","36","1","1","1","","","","Sat May 14 2022 14:10:00 GMT+0000 (Coordinated Universal Time)","62152b34980ea258e6eeaff4","-","","","4.0.4",""
"14/05/2022 11:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0017263598274439573","0.0022442678455263376","0.0034527196548879147","24.299999237060547","24.200000762939453","3.7960784435272217","0.029755093157291412","0.03967345878481865","0.03967345878481865","","","40","2","2","2","36","1","1","1","","","","Sat May 14 2022 14:20:00 GMT+0000 (Coordinated Universal Time)","62152b34980ea258e6eeaff4","-","","","4.0.4",""
"14/05/2022 11:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.002071632072329521","0.002071632072329521","0.0036253558937460184","24.100000381469727","24.100000381469727","3.7960784435272217","0.029755093157291412","0.03967345878481865","0.03967345878481865","","","40","2","2","2","36","1","1","1","","","","Sat May 14 2022 14:30:00 GMT+0000 (Coordinated Universal Time)","62152b34980ea258e6eeaff4","-","","","4.0.4",""
"14/05/2022 11:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0018989959498867393","0.0022442678455263376","0.0034527196548879147","24.100000381469727","24.100000381469727","3.7960784435272217","0.029755093157291412","0.03967345878481865","0.03967345878481865","","","40","2","2","2","36","1","1","1","","","","Sat May 14 2022 14:40:00 GMT+0000 (Coordinated Universal Time)","62152b34980ea258e6eeaff4","-","","","4.0.4",""
"14/05/2022 11:47:57.563","61f2731c55691798c2af8d68","TestQRGen","","","","","","","","","","","","","","","","","","","","","","","","","","https://weg-production-blobs.s3.amazonaws.com/5eed0126ec59a70008902b45/61f2731c55691798c2af8d68/bulkGeneric/1652539677563-a8dc79638cc4f2e299a69c7b12a341f9.json?AWSAccessKeyId=AKIAVJWY4NRQLP4KDAHW&Expires=1653444045&Signature=tTGRsQgk3CAUJypcwyrcJJ3c27s%3D","1","",""
"14/05/2022 11:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0017263598274439573","0.002589539857581258","0.0037979918997734785","24.299999237060547","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T14:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 12:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007595983799546957","0.0022442678455263376","0.0067328037694096565","24.5","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T15:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 12:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007768619805574417","0.002071632072329521","0.006905439309775829","24.5","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T15:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 12:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007768619805574417","0.0022442678455263376","0.0067328037694096565","24.200000762939453","24.200000762939453","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T15:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 12:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007768619805574417","0.0022442678455263376","0.0067328037694096565","24.5","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T15:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 12:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007595983799546957","0.002071632072329521","0.006560167763382196","24.399999618530273","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T15:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 12:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007768619805574417","0.003970627672970295","0.007250711787492037","24.5","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T15:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 13:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007595983799546957","0.0037979918997734785","0.00742334732785821","24.600000381469727","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T16:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 13:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007595983799546957","0.0036253558937460184","0.007078075781464577","24.600000381469727","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T16:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 13:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007595983799546957","0.0034527196548879147","0.007078075781464577","24.5","24.5","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T16:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 13:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007595983799546957","0.003280083881691098","0.007078075781464577","24.5","24.5","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T16:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 13:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.00742334732785821","0.003280083881691098","0.007078075781464577","24.600000381469727","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T16:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 13:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.003280083881691098","0.006905439309775829","24.5","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T16:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 14:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003280083881691098","0.006905439309775829","24.399999618530273","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T17:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 14:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.00742334732785821","0.003280083881691098","0.0067328037694096565","24.5","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T17:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 14:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.003107447875663638","0.0067328037694096565","24.399999618530273","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T17:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 14:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.003280083881691098","0.006905439309775829","24.299999237060547","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T17:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 14:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.003107447875663638","0.0067328037694096565","24.5","24.399999618530273","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T17:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 14:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.0036253558937460184","0.0067328037694096565","24.299999237060547","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T17:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 15:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003107447875663638","0.0067328037694096565","24.299999237060547","24.299999237060547","3.7960784435272217","","","","","","40","2","2","2","36","1","1","1","","","","2022-05-14T18:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 15:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003280083881691098","0.006905439309775829","24.299999237060547","24.299999237060547","3.7960784435272217","0.1289387345314026","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T18:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 15:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.003107447875663638","0.006560167763382196","24.5","24.299999237060547","3.7960784435272217","0.1289387345314026","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T18:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 15:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.003280083881691098","0.006560167763382196","24.299999237060547","24.299999237060547","3.7960784435272217","0.10910200327634811","0.059510186314582825","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T18:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 15:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.0034527196548879147","0.006905439309775829","24.100000381469727","24.200000762939453","3.7960784435272217","0.13885709643363953","0.059510186314582825","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T18:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 15:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007250711787492037","0.003280083881691098","0.006905439309775829","24.299999237060547","24.200000762939453","3.7960784435272217","0.10910200327634811","0.059510186314582825","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T18:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 16:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003280083881691098","0.006905439309775829","24.299999237060547","24.200000762939453","3.7803921699523926","0.13885709643363953","0.059510186314582825","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T19:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 16:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002934811869636178","0.006387531757354736","24.200000762939453","24.200000762939453","3.7960784435272217","0.09918364137411118","0.04959182068705559","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T19:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 16:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.003107447875663638","0.006560167763382196","24.200000762939453","24.200000762939453","3.7960784435272217","0.1289387345314026","0.04959182068705559","0.11902037262916565","","","40","2","2","2","36","1","1","1","","","","2022-05-14T19:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 16:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.002934811869636178","0.0067328037694096565","24.299999237060547","24.200000762939453","3.7960784435272217","0.1289387345314026","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T19:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 16:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003107447875663638","0.0067328037694096565","24.100000381469727","24.100000381469727","3.7960784435272217","0.10910200327634811","0.059510186314582825","0.0793469175696373","","","40","2","2","2","36","1","1","1","","","","2022-05-14T19:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 16:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003107447875663638","0.006905439309775829","24.100000381469727","24.100000381469727","3.7803921699523926","0.14877545833587646","0.03967345878481865","0.1289387345314026","","","40","2","2","2","36","1","1","1","","","","2022-05-14T19:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 17:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.003107447875663638","0.006560167763382196","24.100000381469727","24.100000381469727","3.7803921699523926","0.09918364137411118","0.04959182068705559","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T20:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 17:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.003107447875663638","0.0067328037694096565","24.200000762939453","24.100000381469727","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T20:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 17:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.002934811869636178","0.006905439309775829","24.100000381469727","24.100000381469727","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T20:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 17:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002934811869636178","0.006387531757354736","24.200000762939453","24.100000381469727","3.7803921699523926","0.10910200327634811","0.04959182068705559","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T20:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 17:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.003107447875663638","0.006560167763382196","24","24","3.7803921699523926","0.10910200327634811","0.04959182068705559","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T20:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 17:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002934811869636178","0.006560167763382196","24.100000381469727","24","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.11902037262916565","","","40","2","2","2","36","1","1","1","","","","2022-05-14T20:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 18:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002934811869636178","0.006560167763382196","24","24","3.7803921699523926","0.10910200327634811","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T21:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 18:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.007078075781464577","0.002762175863608718","0.0067328037694096565","23.899999618530273","24","3.7803921699523926","0.1289387345314026","0.03967345878481865","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T21:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 18:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002934811869636178","0.006560167763382196","24","24","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T21:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 18:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002762175863608718","0.006387531757354736","24","24","3.7803921699523926","0.10910200327634811","0.04959182068705559","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T21:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 18:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002762175863608718","0.006387531757354736","23.899999618530273","24","3.7803921699523926","0.09918364137411118","0.03967345878481865","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T21:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 18:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006560167763382196","0.002762175863608718","0.006214895751327276","24","24","3.7803921699523926","0.08926527947187424","0.03967345878481865","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T21:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 19:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002934811869636178","0.006560167763382196","24","24","3.7803921699523926","0.1289387345314026","0.04959182068705559","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T22:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 19:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002762175863608718","0.006387531757354736","24","23.899999618530273","3.7803921699523926","0.1289387345314026","0.04959182068705559","0.11902037262916565","","","40","2","2","2","36","1","1","1","","","","2022-05-14T22:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 19:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002589539857581258","0.006387531757354736","24","24","3.7803921699523926","0.11902037262916565","0.03967345878481865","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T22:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 19:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002762175863608718","0.006560167763382196","23.799999237060547","23.899999618530273","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T22:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 19:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002762175863608718","0.006387531757354736","23.799999237060547","23.899999618530273","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T22:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 19:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002934811869636178","0.006387531757354736","24","23.899999618530273","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T22:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 20:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002589539857581258","0.006387531757354736","23.799999237060547","23.899999618530273","3.7647058963775635","0.13885709643363953","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T23:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 20:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006560167763382196","0.002762175863608718","0.006214895751327276","23.799999237060547","23.899999618530273","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-14T23:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 20:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002589539857581258","0.006214895751327276","24","23.899999618530273","3.7803921699523926","0.1289387345314026","0.059510186314582825","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T23:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 20:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006560167763382196","0.002762175863608718","0.006214895751327276","24","23.899999618530273","3.7803921699523926","0.1586938351392746","0.03967345878481865","0.13885709643363953","","","40","2","2","2","36","1","1","1","","","","2022-05-14T23:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 20:40:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002589539857581258","0.006560167763382196","23.899999618530273","23.899999618530273","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-14T23:40:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 20:50:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006214895751327276","0.002589539857581258","0.006042259745299816","23.799999237060547","23.799999237060547","3.7647058963775635","0.09918364137411118","0.03967345878481865","0.08926527947187424","","","40","2","2","2","36","1","1","1","","","","2022-05-14T23:50:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 21:00:00.000","61f2731c55691798c2af8d68","TestQRGen","0.0067328037694096565","0.002762175863608718","0.006387531757354736","23.799999237060547","23.899999618530273","3.7647058963775635","0.14877545833587646","0.03967345878481865","0.10910200327634811","","","40","2","2","2","36","1","1","1","","","","2022-05-15T00:00:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 21:10:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006560167763382196","0.002762175863608718","0.006387531757354736","23.700000762939453","23.799999237060547","3.7803921699523926","0.11902037262916565","0.04959182068705559","0.11902037262916565","","","40","2","2","2","36","1","1","1","","","","2022-05-15T00:10:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 21:20:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006905439309775829","0.002762175863608718","0.006214895751327276","23.799999237060547","23.799999237060547","3.7803921699523926","0.11902037262916565","0.03967345878481865","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-15T00:20:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
"14/05/2022 21:30:00.000","61f2731c55691798c2af8d68","TestQRGen","0.006560167763382196","0.002589539857581258","0.006387531757354736","23.799999237060547","23.799999237060547","3.7803921699523926","0.10910200327634811","0.04959182068705559","0.09918364137411118","","","40","2","2","2","36","1","1","1","","","","2022-05-15T00:30:00.000Z","62152b34980ea258e6eeaff4","Mobile","","","4.1.0",""
